program,func,DECOMP,RECOMP,INLINE-ASM,TEST-EQUIV,BASIC
jpegS5,emit_pseudo_sos,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,emit_restart,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,emit_restart_e,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,emit_restart_s,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,emit_sof,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,emit_sos,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,empty_mem_output_buffer,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,empty_output_buffer,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,encode_mcu,PASSED,PASSED,PASSED,PASSED,FAILED
jpegS5,encode_mcu_AC_first,PASSED,PASSED,PASSED,PASSED,FAILED
jpegS5,encode_mcu_AC_refine,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,encode_mcu_DC_first,PASSED,PASSED,PASSED,PASSED,FAILED
jpegS5,encode_mcu_DC_refine,PASSED,PASSED,PASSED,PASSED,FAILED
jpegS5,encode_mcu_gather,PASSED,PASSED,PASSED,PASSED,FAILED
jpegS5,encode_mcu_huff,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,encode_one_block,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,error_exit,PASSED,FAILED,N/A,N/A,PASSED
jpegS5,examine_app0,PASSED,PASSED,PASSED,FAILED,PASSED
jpegS5,examine_app14,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,expand_bottom_edge,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,expand_right_edge,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,fill_a_scan,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,fill_dc_scans,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,fill_input_buffer,PASSED,PASSED,PASSED,FAILED,PASSED
jpegS5,fill_inverse_cmap,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,fill_mem_input_buffer,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,fill_scans,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,find_best_colors,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,find_biggest_color_pop,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,find_biggest_volume,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,find_nearby_colors,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,finish_input_pass,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,finish_output_pass,PASSED,PASSED,PASSED,FAILED,PASSED
jpegS5,finish_pass,PASSED,PASSED,PASSED,PASSED,FAILED
jpegS5,finish_pass1,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,finish_pass_1_quant,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,finish_pass2,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,finish_pass_gather,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,finish_pass_huff,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,finish_pass_master,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,first_marker,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,flush_bits_e,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,flush_bits_s,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,format_message,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,forward_DCT,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,forward_DCT_float,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,frame_dummy,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,free_pool,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,fullsize_downsample,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,fullsize_smooth_downsample,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,fullsize_upsample,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,get_byte,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,get_dac,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,get_dht,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,get_dqt,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,get_dri,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,get_interesting_appn,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,get_lse,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,get_sof,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,get_soi,PASSED,PASSED,PASSED,FAILED,PASSED
jpegS5,get_sos,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,gray_rgb_convert,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,grayscale_convert,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,h2v1_downsample,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,h2v1_merged_upsample,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,h2v1_upsample,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,h2v2_downsample,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,h2v2_merged_upsample,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,h2v2_smooth_downsample,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,h2v2_upsample,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,htest_one_block,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,init_destination,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,init_error_limit,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,initial_setup,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,init_mem_destination,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,init_mem_source,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,init_source,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,int_downsample,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,int_upsample,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jcopy_block_row,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jcopy_sample_rows,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jdiv_round_up,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jinit_1pass_quantizer,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jinit_2pass_quantizer,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jinit_arith_decoder,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jinit_arith_encoder,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jinit_c_coef_controller,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jinit_c_main_controller,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jinit_c_master_control,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jinit_color_converter,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jinit_color_deconverter,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jinit_compress_master,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jinit_c_prep_controller,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jinit_d_coef_controller,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jinit_d_main_controller,PASSED,PASSED,PASSED,FAILED,PASSED
jpegS5,jinit_downsampler,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jinit_d_post_controller,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jinit_forward_dct,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jinit_huff_decoder,PASSED,PASSED,PASSED,FAILED,PASSED
jpegS5,jinit_huff_encoder,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jinit_input_controller,PASSED,PASSED,PASSED,FAILED,PASSED
jpegS5,jinit_inverse_dct,PASSED,PASSED,PASSED,FAILED,PASSED
jpegS5,jinit_marker_reader,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jinit_marker_writer,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jinit_master_decompress,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jinit_memory_mgr,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jinit_merged_upsampler,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jinit_upsampler,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_abort,PASSED,PASSED,PASSED,FAILED,PASSED
jpegS5,jpeg_abort_compress,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_abort_decompress,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_add_quant_table,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_alloc_huff_table,PASSED,PASSED,PASSED,FAILED,PASSED
jpegS5,jpeg_alloc_quant_table,PASSED,PASSED,PASSED,FAILED,PASSED
jpegS5,jpeg_calc_jpeg_dimensions,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_calc_output_dimensions,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_calc_trans_dimensions,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_consume_input,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_copy_critical_parameters,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_core_output_dimensions,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_CreateCompress,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_CreateDecompress,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_default_colorspace,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_default_qtables,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_destroy,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_destroy_compress,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_destroy_decompress,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_fdct_10x10,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_fdct_10x5,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_fdct_11x11,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_fdct_12x12,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_fdct_12x6,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_fdct_13x13,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_fdct_14x14,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_fdct_14x7,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_fdct_15x15,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_fdct_16x16,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_fdct_16x8,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_fdct_1x1,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_fdct_1x2,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_fdct_2x1,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_fdct_2x2,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_fdct_2x4,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_fdct_3x3,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_fdct_3x6,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_fdct_4x2,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_fdct_4x4,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_fdct_4x8,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_fdct_5x10,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_fdct_5x5,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_fdct_6x12,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_fdct_6x3,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_fdct_6x6,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_fdct_7x14,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_fdct_7x7,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_fdct_8x16,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_fdct_8x4,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_fdct_9x9,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_fdct_float,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_fdct_ifast,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_fdct_islow,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_fill_bit_buffer,PASSED,PASSED,PASSED,FAILED,PASSED
jpegS5,jpeg_finish_compress,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_finish_decompress,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_finish_output,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_free_large,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_free_small,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_gen_optimal_table,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_get_large,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_get_small,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_has_multiple_scans,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_huff_decode,PASSED,PASSED,PASSED,FAILED,PASSED
jpegS5,jpeg_idct_10x10,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_10x5,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_11x11,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_12x12,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_12x6,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_13x13,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_14x14,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_14x7,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_15x15,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_16x16,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_16x8,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_1x1,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_idct_1x2,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_idct_2x1,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_idct_2x2,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_idct_2x4,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_3x3,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_3x6,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_4x2,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_4x4,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_4x8,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_5x10,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_5x5,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_6x12,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_6x3,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_6x6,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_7x14,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_7x7,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_8x16,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_8x4,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_9x9,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_float,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_ifast,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_idct_islow,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_input_complete,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_make_c_derived_tbl,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_make_d_derived_tbl,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_mem_available,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_mem_dest,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_mem_init,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_mem_src,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_mem_term,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_new_colormap,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_open_backing_store,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_quality_scaling,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_read_coefficients,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_read_header,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_read_raw_data,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_read_scanlines,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_resync_to_restart,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_save_markers,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_set_colorspace,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_set_defaults,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_set_linear_quality,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_set_marker_processor,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_set_quality,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_simple_progression,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_start_compress,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_start_decompress,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_start_output,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_std_error,PASSED,PASSED,PASSED,FAILED,PASSED
jpegS5,jpeg_stdio_dest,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_stdio_src,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_suppress_tables,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_write_coefficients,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_write_marker,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_write_m_byte,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_write_m_header,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jpeg_write_raw_data,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_write_scanlines,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,jpeg_write_tables,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,jround_up,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,largest_input_value,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,latch_quant_tables,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,lava_get,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,lava_set,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,main,PASSED,PASSED,FAILED,N/A,PASSED
jpegS5,make_funny_pointers,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,make_odither_array,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,master_selection,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,median_cut,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,merged_1v_upsample,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,merged_2v_upsample,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,my_error_exit,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,new_color_map_1_quant,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,new_color_map_2_quant,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,next_marker,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,noop_upsample,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,null_convert,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,null_method,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,out_of_memory,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,output_message,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,output_pass_setup,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,output_value,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,pass2_fs_dither,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,pass2_no_dither,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,pass_startup,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,per_scan_setup,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,post_process_1pass,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,post_process_2pass,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,post_process_prepass,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,prepare_for_output_pass,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,prepare_for_pass,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,prepare_range_limit_table,PASSED,FAILED,N/A,N/A,PASSED
jpegS5,pre_process_context,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,pre_process_data,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,prescan_quantize,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,process_data_context_main,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,process_data_crank_post,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,process_data_simple_main,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,process_restart,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,quantize3_ord_dither,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,quantize_fs_dither,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,quantize_ord_dither,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,read_backing_store,PASSED,PASSED,PASSED,PASSED,FAILED
jpegS5,read_JPEG_file,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,read_markers,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,read_restart_marker,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,realize_virt_arrays,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,reduce_script,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,register_tm_clones,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,request_virt_barray,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,request_virt_sarray,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,reset_error_mgr,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,reset_input_controller,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,reset_marker_reader,PASSED,PASSED,PASSED,FAILED,PASSED
jpegS5,rgb1_gray_convert,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,rgb1_rgb_convert,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,rgb_convert,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,rgb_gray_convert,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,rgb_rgb1_convert,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,rgb_ycc_convert,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,rgb_ycc_start,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,save_marker,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,select_colors,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,select_ncolors,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,select_scan_parameters,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,self_destruct,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,sep_downsample,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,sep_upsample,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,set_bottom_pointers,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,set_wraparound_pointers,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,skip_input_data,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,skip_variable,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,smoothing_ok,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,start_iMCU_row,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,start_input_pass,PASSED,PASSED,PASSED,FAILED,PASSED
jpegS5,start_output_pass,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,start_pass,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,start_pass_1_quant,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,start_pass_2_quant,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,start_pass_coef,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,start_pass_dcolor,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,start_pass_downsample,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,start_pass_dpost,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,start_pass_fdctmgr,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,start_pass_huff,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,start_pass_huff_decoder,PASSED,PASSED,PASSED,FAILED,PASSED
jpegS5,start_pass_main,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,start_pass_merged_upsample,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,start_pass_prep,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,start_pass_upsample,PASSED,PASSED,PASSED,FAILED,PASSED
jpegS5,std_huff_tables,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,term_destination,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,term_mem_destination,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,term_source,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,transdecode_master_selection,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,transencode_coef_controller,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,transencode_master_selection,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,update_box,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,use_merged_upsample,PASSED,PASSED,PASSED,FAILED,PASSED
jpegS5,validate_script,PASSED,FAILED,N/A,N/A,FAILED
jpegS5,write_backing_store,PASSED,PASSED,PASSED,PASSED,FAILED
jpegS5,write_file_header,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,write_file_trailer,PASSED,PASSED,PASSED,PASSED,PASSED
jpegS5,write_frame_header,PASSED,PASSED,PASSED,PASSED,PASSED
